,valorTotalHomologado,srp,anoCompra,sequencialCompra,dataAberturaProposta,dataInclusao,dataPublicacaoPncp,dataAtualizacao,valorTotalEstimado,unidadeOrgao.codigoIbge,modoDisputaId_4,modoDisputaId_5,situacaoCompraId_1,situacaoCompraId_2,situacaoCompraId_3,tipoInstrumentoConvocatorioCodigo_2,tipoInstrumentoConvocatorioCodigo_3,amparoLegal.codigo_18,amparoLegal.codigo_19,amparoLegal.codigo_20,amparoLegal.codigo_21,amparoLegal.codigo_22,amparoLegal.codigo_24,amparoLegal.codigo_36,amparoLegal.codigo_37,amparoLegal.codigo_38,amparoLegal.codigo_39,amparoLegal.codigo_41,amparoLegal.codigo_45,orgaoEntidade.poderId_E,orgaoEntidade.poderId_J,orgaoEntidade.poderId_L,orgaoEntidade.poderId_N,orgaoEntidade.esferaId_D,orgaoEntidade.esferaId_E,orgaoEntidade.esferaId_F,orgaoEntidade.esferaId_M,orgaoEntidade.esferaId_N,KMeans,DBSCAN,LOF,IForest,DeepLearning
10,0.05332837397920995,False,-0.8116849443131013,-0.13175911230752993,,2023-01-02 10:24:39,2023-01-02 10:24:39,2023-01-02 10:24:39,0.03844624894759261,-1.7875753944874926,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
11,-0.05984870966506079,False,-0.8116849443131013,-0.4650930488021378,2022-12-29 08:00:00,2023-01-02 10:41:44,2023-01-02 10:41:44,2023-01-02 10:41:44,-0.0712225567737978,0.5821801201398467,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12,-0.05432530589278228,False,1.2320051111040178,-0.5005541058760322,2023-01-02 10:44:14,2023-01-02 10:44:16,2023-01-02 10:44:16,2023-01-02 10:44:16,-0.0712137832693401,-0.3475724289030006,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
13,-0.05994399662245441,False,-0.8116849443131013,-0.14121539419390178,,2023-01-02 11:15:03,2023-01-02 11:15:03,2023-01-02 11:15:03,-0.07133799762192558,0.6757969918244833,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
14,-0.05644220093823892,False,-0.8116849443131013,-0.13885132372230882,2023-01-02 11:18:14,2023-01-02 11:18:15,2023-01-02 11:18:15,2023-01-02 11:18:15,-0.06738992061595553,0.6757969918244833,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
15,0.06583264318058105,False,1.2320051111040178,-0.5029181763476253,,2023-01-02 11:22:33,2023-01-02 11:22:33,2023-01-02 11:22:33,0.05056546006574315,-1.4990544480852992,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True
16,-0.06065864880290655,False,-0.8116849443131013,-0.13648725325071587,,2023-01-02 11:24:28,2023-01-02 11:24:28,2023-01-02 11:24:28,-0.07203064271069225,0.6757969918244833,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
17,-0.03057093442325487,False,1.2320051111040178,-0.5029181763476253,2023-01-02 11:41:03,2023-01-02 11:41:04,2023-01-02 11:41:04,2023-01-02 11:41:04,-0.04286104920576496,-2.019207357913345,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True
18,-0.04929567913371751,True,-0.8116849443131013,-0.44381641455780113,2023-01-02 11:48:46,2023-01-02 11:48:47,2023-01-02 11:48:47,2023-01-02 11:48:47,-0.060865203879773434,-1.5754732906978837,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True
19,0.05046976525740138,False,-0.8116849443131013,-0.5029181763476253,2022-01-03 00:00:00,2023-01-02 12:06:03,2023-01-02 12:06:03,2023-01-02 12:06:03,0.03567566859252591,-2.2230110103674323,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
20,-0.06050380749714192,False,-0.8116849443131013,-0.1341231827791229,2023-01-02 12:27:26,2023-01-02 12:27:27,2023-01-02 12:27:27,2023-01-02 12:27:27,-0.0718459373536878,0.6757969918244833,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
21,-0.05432530589278228,False,-0.8116849443131013,1.506541724506394,,2023-01-02 12:35:39,2023-01-02 12:35:39,2023-01-02 12:35:39,-0.07213453947400726,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22,0.006374749032190994,False,1.2320051111040178,-0.5029181763476253,,2023-01-02 12:35:39,2023-01-02 12:35:39,2023-01-02 12:35:39,-0.007061479999332666,-0.3470585125498062,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
23,-0.05432530589278228,False,-0.8116849443131013,1.508905794977987,,2023-01-02 12:35:40,2023-01-02 12:35:40,2023-01-02 12:35:40,-0.01912410293725775,0.5933398916155779,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24,-0.05432530589278228,False,-0.8116849443131013,1.5112698654495798,,2023-01-02 12:35:40,2023-01-02 12:35:40,2023-01-02 12:35:40,-0.0691046327977063,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25,-0.05432530589278228,False,-0.8116849443131013,1.5136339359211728,,2023-01-02 12:35:41,2023-01-02 12:35:41,2023-01-02 12:35:41,-0.07109365552277831,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
26,-0.05432530589278228,False,-0.8116849443131013,1.5159980063927658,,2023-01-02 12:35:45,2023-01-02 12:35:45,2023-01-02 12:35:45,-0.06874408794083363,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27,-0.05432530589278228,False,-0.8116849443131013,1.5183620768643586,,2023-01-02 12:35:45,2023-01-02 12:35:45,2023-01-02 12:35:45,-0.06914462150749777,0.5933398916155779,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28,-0.05432530589278228,False,-0.8116849443131013,1.5207261473359517,,2023-01-02 12:35:46,2023-01-02 12:35:46,2023-01-02 12:35:46,-0.07176667566736326,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29,-0.05432530589278228,False,-0.8116849443131013,1.5230902178075447,,2023-01-02 12:35:46,2023-01-02 12:35:46,2023-01-02 12:35:46,-0.07219225989807114,0.5933398916155779,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
30,-0.05432530589278228,False,-0.8116849443131013,1.5254542882791375,,2023-01-02 12:35:47,2023-01-02 12:35:47,2023-01-02 12:35:47,-0.05934145394899562,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
31,-0.05432530589278228,False,-0.8116849443131013,1.5278183587507306,,2023-01-02 12:35:47,2023-01-02 12:35:47,2023-01-02 12:35:47,-0.07226004676409178,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32,-0.05432530589278228,False,-0.8116849443131013,1.5301824292223236,,2023-01-02 12:35:47,2023-01-02 12:35:47,2023-01-02 12:35:47,-0.07046538025092769,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
33,-0.05432530589278228,False,-0.8116849443131013,1.5325464996939164,,2023-01-02 12:35:48,2023-01-02 12:35:48,2023-01-02 12:35:48,-0.07165208908151165,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
34,-0.05432530589278228,False,-0.8116849443131013,1.5349105701655095,,2023-01-02 12:35:48,2023-01-02 12:35:48,2023-01-02 12:35:48,-0.07142818001248301,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
35,-0.05432530589278228,False,-0.8116849443131013,1.5372746406371025,,2023-01-02 12:35:49,2023-01-02 12:35:49,2023-01-02 12:35:49,-0.07194983411700281,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36,-0.05432530589278228,False,-0.8116849443131013,1.5396387111086953,,2023-01-02 12:35:49,2023-01-02 12:35:49,2023-01-02 12:35:49,-0.07016989785605983,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
37,-0.05432530589278228,False,-0.8116849443131013,1.5420027815802884,,2023-01-02 12:35:49,2023-01-02 12:35:49,2023-01-02 12:35:49,-0.0707646952819534,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
38,-0.05432530589278228,False,-0.8116849443131013,1.5443668520518814,,2023-01-02 12:35:50,2023-01-02 12:35:50,2023-01-02 12:35:50,-0.07217314289362119,0.5933398916155779,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39,-0.05432530589278228,False,-0.8116849443131013,1.5467309225234742,,2023-01-02 12:35:50,2023-01-02 12:35:50,2023-01-02 12:35:50,-0.0686467713058619,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
40,-0.05432530589278228,False,-0.8116849443131013,1.5490949929950673,,2023-01-02 12:35:51,2023-01-02 12:35:51,2023-01-02 12:35:51,-0.058906772979455284,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
41,-0.05432530589278228,False,-0.8116849443131013,1.5514590634666603,,2023-01-02 12:35:51,2023-01-02 12:35:51,2023-01-02 12:35:51,-0.07161046111167677,0.5933398916155779,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
42,-0.04983166826905661,False,1.2320051111040178,-0.5029181763476253,2023-01-02 12:36:31,2023-01-02 12:36:32,2023-01-02 12:36:32,2023-01-02 12:36:32,-0.05737080940694555,0.6757969918244833,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
43,0.05181883800018024,False,-0.8116849443131013,2.3930681513537553,,2023-01-02 13:08:11,2023-01-02 13:08:11,2023-01-02 13:08:11,0.03698319781476039,-1.1480412731346628,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
44,0.019319934807161727,False,1.2320051111040178,-0.5029181763476253,,2023-01-02 13:20:34,2023-01-02 13:20:34,2023-01-02 13:20:34,0.00548507005041728,-2.326829381216692,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True
45,-0.040291061660020534,False,1.2320051111040178,-0.5029181763476253,,2023-01-02 13:41:22,2023-01-02 13:41:22,2023-01-02 13:41:22,-0.051679575594246026,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
46,-0.008491850595143367,False,1.2320051111040178,-0.5029181763476253,,2023-01-02 13:51:50,2023-01-02 13:51:50,2023-01-02 13:51:50,-0.0214702756347407,-0.45005669366366474,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
47,-0.04943860956980794,False,-0.8116849443131013,2.3954322218253483,,2023-01-02 13:56:16,2023-01-02 13:56:16,2023-01-02 13:56:16,-0.061156114817055435,-1.1480412731346628,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
48,-0.050891735670060625,False,-0.8116849443131013,-0.1601279579666455,2023-01-02 13:58:07,2023-01-02 13:58:09,2023-01-02 13:58:09,2023-01-02 13:58:09,-0.06188800979418556,-1.4990544480852992,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True
49,-0.003153922885431542,False,1.2320051111040178,-0.5005541058760322,2023-01-02 14:01:05,2023-01-02 14:01:06,2023-01-02 14:01:06,2023-01-02 14:01:06,-0.07237696525507559,0.6757969918244833,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
50,-0.02528336587052557,False,1.2320051111040178,-0.4981900354044393,,2023-01-02 14:20:21,2023-01-02 14:20:21,2023-01-02 14:20:21,-0.03774471081674178,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
51,0.0247422867611243,False,-0.8116849443131013,-0.5029181763476253,2022-01-03 00:00:00,2023-01-02 14:34:54,2023-01-02 14:34:54,2023-01-02 15:37:16,0.010740445396925561,-2.115521511791111,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
52,0.004552648011170868,False,-0.8116849443131013,2.3977962922969414,,2023-01-02 14:35:51,2023-01-02 14:35:51,2023-01-02 14:35:51,-0.008827471005821808,-1.1412908001478543,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
53,-0.008608148326642279,False,1.2320051111040178,-0.4958259649328463,,2023-01-02 14:40:50,2023-01-02 14:40:50,2023-01-02 14:40:50,-0.021582992078852663,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
54,-0.03719423554472792,False,1.2320051111040178,-0.5029181763476253,2023-01-02 14:40:53,2023-01-02 14:40:55,2023-01-02 14:40:55,2023-01-02 14:40:55,-0.04442273299923756,-2.019207357913345,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True
55,0.04566611151779557,False,1.2320051111040178,-0.5029181763476253,2023-01-02 15:01:38,2023-01-02 15:01:41,2023-01-02 15:01:41,2023-01-02 15:01:41,0.038997825319947145,-2.4343915548328594,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
56,-0.03953353034874126,False,-0.8116849443131013,-0.31142846814859515,2022-12-19 00:00:00,2023-01-02 15:06:19,2023-01-02 15:06:19,2023-01-02 15:06:19,-0.0515560538867493,-1.133917398248083,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
57,-0.03647958336427578,False,-0.8116849443131013,-0.3090643976770022,2022-12-13 00:00:00,2023-01-02 15:08:09,2023-01-02 15:08:09,2023-01-02 15:08:09,-0.04859615054075304,-1.133917398248083,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
58,-0.0004181628734427,False,-0.8116849443131013,-0.5029181763476253,2023-01-02 15:10:39,2023-01-02 15:10:42,2023-01-02 15:10:42,2023-01-02 15:10:42,0.032806432488649194,-2.4343915548328594,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
59,-0.008608148326642279,False,1.2320051111040178,-0.4934618944612534,,2023-01-02 15:12:36,2023-01-02 15:12:36,2023-01-02 15:12:36,-0.021582992078852663,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
60,0.017595764956602894,False,-0.8116849443131013,-0.5029181763476253,2022-01-03 00:00:00,2023-01-02 15:20:33,2023-01-02 15:20:33,2023-01-02 15:21:36,0.0038139945092587994,-2.115521511791111,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
61,-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,,2023-01-02 15:39:30,2023-01-02 15:39:30,2023-01-05 15:08:00,-0.04271360815453616,0.4715749387838556,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True
62,-0.05922934444200227,False,-0.8116849443131013,1.0810090396196603,,2023-01-02 15:49:16,2023-01-02 15:49:16,2023-01-02 15:49:16,-0.0706453525331589,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
63,0.06762141758825277,False,1.2320051111040178,-0.4887337535180674,,2023-01-02 16:00:19,2023-01-02 16:00:19,2023-01-02 16:00:19,0.061996181965659605,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
64,-0.05766654305378952,False,1.2320051111040178,-0.5005541058760322,,2023-01-02 16:01:14,2023-01-02 16:01:14,2023-01-02 16:01:14,-0.06913067625304394,-0.45005669366366474,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
65,0.04618185217468854,False,1.2320051111040178,-0.5029181763476253,2023-01-03 07:00:00,2023-01-02 16:20:26,2023-01-02 16:20:26,2023-01-02 16:20:26,0.055993165510336576,0.5775268411600135,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
66,-0.03814710511866411,False,1.2320051111040178,-0.4981900354044393,,2023-01-02 16:22:29,2023-01-02 16:22:29,2023-01-02 16:22:29,-0.05021232241454195,-0.45005669366366474,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
67,0.6533095380473237,False,1.2320051111040178,-0.5029181763476253,,2023-01-02 16:26:41,2023-01-02 16:26:41,2023-01-02 16:26:41,0.6199515154415254,-1.3960137001623882,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
68,-0.05432530589278228,False,-0.8116849443131013,-0.46745711927373074,,2023-01-02 16:34:22,2023-01-02 16:34:22,2023-01-02 16:34:22,-0.07206811480999453,-0.35172736475246347,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
69,0.08162860032511472,False,1.2320051111040178,-0.4958259649328463,,2023-01-02 16:35:27,2023-01-02 16:35:27,2023-01-02 16:35:27,0.065874994462753,-0.45005669366366474,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
70,-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-06 18:00:00,2023-01-02 16:41:38,2023-01-02 16:41:38,2023-01-02 16:41:38,-0.07237696525507559,0.5744609926933808,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
71,0.031888808565645715,False,1.2320051111040178,-0.4863696830464745,,2023-01-02 16:43:24,2023-01-02 16:43:24,2023-01-03 16:01:06,0.02182322396295096,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
72,-0.06018438179421916,False,-0.8116849443131013,-0.4650930488021378,,2023-01-02 16:45:26,2023-01-02 16:45:26,2023-06-21 21:02:36,-0.07141790577699962,-0.35172736475246347,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
73,-0.0595947699236068,False,-0.8116849443131013,-0.4627289783305448,,2023-01-02 16:56:27,2023-01-02 16:56:27,2023-06-21 21:02:36,-0.07088535405641655,-0.35172736475246347,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
74,-0.05432530589278228,False,1.2320051111040178,-0.5005541058760322,2023-01-06 18:00:00,2023-01-02 17:15:54,2023-01-02 17:15:54,2023-01-02 17:15:54,-0.07237696525507559,0.5744609926933808,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
75,0.019025069317507175,False,-0.8116849443131013,-0.4910978239896604,2022-06-02 08:00:00,2023-01-02 17:26:14,2023-01-02 17:26:14,2023-01-02 17:26:14,0.005199284686792152,0.5888932173918774,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
76,-0.03970266469811493,False,-0.8116849443131013,-0.4887337535180674,,2023-01-02 17:26:15,2023-01-02 17:26:15,2023-01-02 17:26:15,-0.05171997989109075,0.5888932173918774,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
77,-0.05432530589278228,False,1.2320051111040178,-0.4981900354044393,2023-01-06 18:00:00,2023-01-02 17:30:27,2023-01-02 17:30:27,2023-01-02 17:30:27,-0.07237696525507559,0.5744609926933808,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
78,-0.057189012466811406,False,-0.8116849443131013,-0.4603649078589519,,2023-01-02 17:32:02,2023-01-02 17:32:02,2023-06-21 21:02:38,-0.06819338891892486,-0.35172736475246347,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
79,-0.04323304646954851,False,-0.8116849443131013,-0.4580008373873589,,2023-01-02 17:32:04,2023-01-02 17:32:04,2023-06-21 21:02:40,-0.05464444289671179,-0.35172736475246347,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
