valorTotalHomologado,srp,anoCompra,sequencialCompra,dataAberturaProposta,processo,dataInclusao,dataPublicacaoPncp,dataAtualizacao,unidadeOrgao.codigoUnidade,unidadeOrgao.codigoIbge,modoDisputaId_4,modoDisputaId_5,situacaoCompraId_1,situacaoCompraId_2,situacaoCompraId_3,tipoInstrumentoConvocatorioCodigo_2,tipoInstrumentoConvocatorioCodigo_3,amparoLegal.codigo_18,amparoLegal.codigo_19,amparoLegal.codigo_20,amparoLegal.codigo_21,amparoLegal.codigo_22,amparoLegal.codigo_24,amparoLegal.codigo_36,amparoLegal.codigo_37,amparoLegal.codigo_38,amparoLegal.codigo_39,amparoLegal.codigo_41,amparoLegal.codigo_45,orgaoEntidade.poderId_E,orgaoEntidade.poderId_J,orgaoEntidade.poderId_L,orgaoEntidade.poderId_N,orgaoEntidade.esferaId_D,orgaoEntidade.esferaId_E,orgaoEntidade.esferaId_F,orgaoEntidade.esferaId_M,orgaoEntidade.esferaId_N
-0.05991684952210109,False,-0.8116849443131013,-0.4650930488021378,2022-12-29 08:00:00,2022000630,2023-01-02 10:41:44,2023-01-02 10:41:44,2023-01-02 10:41:44,-1.074787150065703,-0.9337693108181645,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.0539375709623321,False,1.2320051111040178,-0.5005541058760322,2023-01-02 10:44:14,23762.02049920227,2023-01-02 10:44:16,2023-01-02 10:44:16,2023-01-02 10:44:16,-1.074787150065703,-0.9337693108181645,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.0600121368298265,False,-0.8116849443131013,-0.14121539419390178,,08038018074202209,2023-01-02 11:15:03,2023-01-02 11:15:03,2023-01-02 11:15:03,-1.0344294048258178,-0.6857319001586392,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05651032827091796,False,-0.8116849443131013,-0.13885132372230882,2023-01-02 11:18:14,08141000096202227,2023-01-02 11:18:15,2023-01-02 11:18:15,2023-01-02 11:18:15,-1.0344294048258178,-0.6857319001586392,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.06576496540328078,False,1.2320051111040178,-0.5029181763476253,,23147010289202220,2023-01-02 11:22:33,2023-01-02 11:22:33,2023-01-02 11:22:33,-1.0690217578885766,-0.9058651021189679,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.060726791637767015,False,-0.8116849443131013,-0.13648725325071587,,08149000059202249,2023-01-02 11:24:28,2023-01-02 11:24:28,2023-01-02 11:24:28,-1.0344294048258178,-0.6857319001586392,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.03063896663770169,False,1.2320051111040178,-0.5029181763476253,2023-01-02 11:41:03,25020.001290/2022,2023-01-02 11:41:04,2023-01-02 11:41:04,2023-01-02 11:41:04,-1.074787150065703,-0.912066037385456,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.04936378019151278,True,-0.8116849443131013,-0.44381641455780113,2023-01-02 11:48:46,123/2022,2023-01-02 11:48:47,2023-01-02 11:48:47,2023-01-02 11:48:47,-0.4578901871131716,-0.9337693108181645,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.05040203099698348,False,-0.8116849443131013,-0.5029181763476253,2022-01-03 00:00:00,220103DV00001,2023-01-02 12:06:03,2023-01-02 12:06:03,2023-01-02 12:06:03,-1.074787150065703,-0.9337693108181645,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.06057194976271323,False,-0.8116849443131013,-0.1341231827791229,2023-01-02 12:27:26,08141000097202271,2023-01-02 12:27:27,2023-01-02 12:27:27,2023-01-02 12:27:27,-1.0344294048258178,-0.6857319001586392,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.0539375709623321,False,-0.8116849443131013,1.506541724506394,,2862/2022,2023-01-02 12:35:39,2023-01-02 12:35:39,2023-01-02 12:35:39,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.006306852652149355,False,1.2320051111040178,-0.5029181763476253,,0004444-142022,2023-01-02 12:35:39,2023-01-02 12:35:39,2023-01-02 12:35:39,-1.0776698461542662,-0.8500566847205747,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.0539375709623321,False,-0.8116849443131013,1.508905794977987,,2992/2022,2023-01-02 12:35:40,2023-01-02 12:35:40,2023-01-02 12:35:40,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5112698654495798,,2974/2022,2023-01-02 12:35:40,2023-01-02 12:35:40,2023-01-02 12:35:40,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5136339359211728,,2985/2022,2023-01-02 12:35:41,2023-01-02 12:35:41,2023-01-02 12:35:41,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5159980063927658,,2965/2022,2023-01-02 12:35:45,2023-01-02 12:35:45,2023-01-02 12:35:45,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5183620768643586,,2995/2022,2023-01-02 12:35:45,2023-01-02 12:35:45,2023-01-02 12:35:45,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5207261473359517,,2968/2022,2023-01-02 12:35:46,2023-01-02 12:35:46,2023-01-02 12:35:46,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5230902178075447,,2991/2022,2023-01-02 12:35:46,2023-01-02 12:35:46,2023-01-02 12:35:46,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5254542882791375,,2986/2022,2023-01-02 12:35:47,2023-01-02 12:35:47,2023-01-02 12:35:47,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5278183587507306,,2954/2022,2023-01-02 12:35:47,2023-01-02 12:35:47,2023-01-02 12:35:47,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5301824292223236,,2952/2022,2023-01-02 12:35:47,2023-01-02 12:35:47,2023-01-02 12:35:47,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5325464996939164,,2953/2022,2023-01-02 12:35:48,2023-01-02 12:35:48,2023-01-02 12:35:48,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5349105701655095,,2962/2022,2023-01-02 12:35:48,2023-01-02 12:35:48,2023-01-02 12:35:48,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5372746406371025,,2955/2022,2023-01-02 12:35:49,2023-01-02 12:35:49,2023-01-02 12:35:49,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5396387111086953,,2967/2022,2023-01-02 12:35:49,2023-01-02 12:35:49,2023-01-02 12:35:49,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5420027815802884,,2963/2022,2023-01-02 12:35:49,2023-01-02 12:35:49,2023-01-02 12:35:49,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5443668520518814,,2996/2022,2023-01-02 12:35:50,2023-01-02 12:35:50,2023-01-02 12:35:50,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5467309225234742,,2964/2022,2023-01-02 12:35:50,2023-01-02 12:35:50,2023-01-02 12:35:50,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5490949929950673,,2966/2022,2023-01-02 12:35:51,2023-01-02 12:35:51,2023-01-02 12:35:51,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,-0.8116849443131013,1.5514590634666603,,2951/2022,2023-01-02 12:35:51,2023-01-02 12:35:51,2023-01-02 12:35:51,-0.6913885702867932,-0.6888323677918832,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.04989977129746817,False,1.2320051111040178,-0.5029181763476253,2023-01-02 12:36:31,70000046882022-60,2023-01-02 12:36:32,2023-01-02 12:36:32,2023-01-02 12:36:32,-1.0776698461542662,-0.6857319001586392,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.051751108699759726,False,-0.8116849443131013,2.3930681513537553,,120805-2022,2023-01-02 13:08:11,2023-01-02 13:08:11,2023-01-02 13:08:11,-1.0661390618000133,-0.9244679079184323,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0.01925208602135696,False,1.2320051111040178,-0.5029181763476253,,08019.007217/2022,2023-01-02 13:20:34,2023-01-02 13:20:34,2023-01-02 13:20:34,-1.074787150065703,-0.9337693108181645,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.04035912961146226,False,1.2320051111040178,-0.5029181763476253,,8/2023,2023-01-02 13:41:22,2023-01-02 13:41:22,2023-01-02 13:41:22,0.6663612874264883,-0.7632435909897408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.008559801633687126,False,1.2320051111040178,-0.5029181763476253,,2,2023-01-02 13:51:50,2023-01-02 13:51:50,2023-01-02 13:51:50,-1.011367836117312,-0.865559022886795,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.04950671115310089,False,-0.8116849443131013,2.3954322218253483,,132391-2022,2023-01-02 13:56:16,2023-01-02 13:56:16,2023-01-02 13:56:16,-1.0661390618000133,-0.9244679079184323,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-0.050959842595913275,False,-0.8116849443131013,-0.1601279579666455,2023-01-02 13:58:07,50617001713202234,2023-01-02 13:58:09,2023-01-02 13:58:09,2023-01-02 13:58:09,-1.0719044539771396,-0.9058651021189679,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.003221854298563952,False,1.2320051111040178,-0.5005541058760322,2023-01-02 14:01:05,0009509-59.2022,2023-01-02 14:01:06,2023-01-02 14:01:06,2023-01-02 14:01:06,-1.0776698461542662,-0.6857319001586392,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.025351378644711393,False,1.2320051111040178,-0.4981900354044393,,5716/2022,2023-01-02 14:20:21,2023-01-02 14:20:21,2023-01-02 14:20:21,0.6663612874264883,-0.7632435909897408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.024674457911124843,False,-0.8116849443131013,-0.5029181763476253,2022-01-03 00:00:00,220103DV00001,2023-01-02 14:34:54,2023-01-02 14:34:54,2023-01-02 15:37:16,-1.0776698461542662,-0.9244679079184323,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.004484744931997282,False,-0.8116849443131013,2.3977962922969414,,12537/2022,2023-01-02 14:35:51,2023-01-02 14:35:51,2023-01-02 14:35:51,-1.0776698461542662,-0.9337693108181645,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-0.00867609979276598,False,1.2320051111040178,-0.4958259649328463,,5717/2022,2023-01-02 14:40:50,2023-01-02 14:40:50,2023-01-02 14:40:50,0.6663612874264883,-0.7632435909897408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.03726229211038669,False,1.2320051111040178,-0.5029181763476253,2023-01-02 14:40:53,5975/2022,2023-01-02 14:40:55,2023-01-02 14:40:55,2023-01-02 14:40:55,-1.0776698461542662,-0.912066037385456,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.04559835959627663,False,1.2320051111040178,-0.5029181763476253,2023-01-02 15:01:38,08653014300202217,2023-01-02 15:01:41,2023-01-02 15:01:41,2023-01-02 15:01:41,-1.0776698461542662,-0.912066037385456,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.039601595515045315,False,-0.8116849443131013,-0.31142846814859515,2022-12-19 00:00:00,1144,2023-01-02 15:06:19,2023-01-02 15:06:19,2023-01-02 15:06:19,1.1420061420394214,-0.9027646344857239,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.036547637302446166,False,-0.8116849443131013,-0.3090643976770022,2022-12-13 00:00:00,1121,2023-01-02 15:08:09,2023-01-02 15:08:09,2023-01-02 15:08:09,1.1420061420394214,-0.9027646344857239,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0004860842282868558,False,-0.8116849443131013,-0.5029181763476253,2023-01-02 15:10:39,056/2022,2023-01-02 15:10:42,2023-01-02 15:10:42,2023-01-02 15:10:42,-1.0776698461542662,-0.912066037385456,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.00867609979276598,False,1.2320051111040178,-0.4934618944612534,,5715/2022,2023-01-02 15:12:36,2023-01-02 15:12:36,2023-01-02 15:12:36,0.6663612874264883,-0.7632435909897408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.017527909831719667,False,-0.8116849443131013,-0.5029181763476253,2022-01-03 00:00:00,220103DV00001,2023-01-02 15:20:33,2023-01-02 15:20:33,2023-01-02 15:21:36,-1.0776698461542662,-0.9244679079184323,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.0539375709623321,False,1.2320051111040178,-0.5029181763476253,,0047626/2022,2023-01-02 15:39:30,2023-01-02 15:39:30,2023-01-05 15:08:00,-1.0459601891800707,-0.908965569752212,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
-0.05929748202188598,False,-0.8116849443131013,1.0810090396196603,,5804/2022,2023-01-02 15:49:16,2023-01-02 15:49:16,2023-01-02 15:49:16,0.6663612874264883,-0.7632435909897408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.0675537463875559,False,1.2320051111040178,-0.4887337535180674,,5643/2022,2023-01-02 16:00:19,2023-01-02 16:00:19,2023-01-02 16:00:19,0.6663612874264883,-0.7632435909897408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05773467488788165,False,1.2320051111040178,-0.5005541058760322,,1,2023-01-02 16:01:14,2023-01-02 16:01:14,2023-01-02 16:01:14,-1.011367836117312,-0.865559022886795,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.04611410214934037,False,1.2320051111040178,-0.5029181763476253,2023-01-03 07:00:00,4909/2022,2023-01-02 16:20:26,2023-01-02 16:20:26,2023-01-02 16:20:26,-0.6913885702867932,-0.9213674402851882,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.03821516518764071,False,1.2320051111040178,-0.4981900354044393,,3,2023-01-02 16:22:29,2023-01-02 16:22:29,2023-01-02 16:22:29,-1.011367836117312,-0.865559022886795,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.6532440201860708,False,1.2320051111040178,-0.5029181763476253,,25380003999202266,2023-01-02 16:26:41,2023-01-02 16:26:41,2023-01-02 16:26:41,-1.0776698461542662,-0.6919328354251273,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
-0.0539375709623321,False,-0.8116849443131013,-0.46745711927373074,,635,2023-01-02 16:34:22,2023-01-02 16:34:22,2023-01-02 16:34:22,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.08156098062319006,False,1.2320051111040178,-0.4958259649328463,,4,2023-01-02 16:35:27,2023-01-02 16:35:27,2023-01-02 16:35:27,-1.011367836117312,-0.865559022886795,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,1.2320051111040178,-0.5029181763476253,2023-01-06 18:00:00,1720/2022,2023-01-02 16:41:38,2023-01-02 16:41:38,2023-01-02 16:41:38,0.6663612874264883,-0.8996641668524797,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.03182100599053002,False,1.2320051111040178,-0.4863696830464745,,10/2023,2023-01-02 16:43:24,2023-01-02 16:43:24,2023-01-03 16:01:06,0.6663612874264883,-0.7632435909897408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.06025252288539076,False,-0.8116849443131013,-0.4650930488021378,,637,2023-01-02 16:45:26,2023-01-02 16:45:26,2023-06-21 21:02:36,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0596629088470129,False,-0.8116849443131013,-0.4627289783305448,,638,2023-01-02 16:56:27,2023-01-02 16:56:27,2023-06-21 21:02:36,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0539375709623321,False,1.2320051111040178,-0.5005541058760322,2023-01-06 18:00:00,1/2023,2023-01-02 17:15:54,2023-01-02 17:15:54,2023-01-02 17:15:54,0.6663612874264883,-0.8996641668524797,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.018957219447600704,False,-0.8116849443131013,-0.4910978239896604,2022-06-02 08:00:00,10999/2022,2023-01-02 17:26:14,2023-01-02 17:26:14,2023-01-02 17:26:14,-0.7807521490322534,-0.7260379793908119,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.0397707304862579,False,-0.8116849443131013,-0.4887337535180674,,21610/2022,2023-01-02 17:26:15,2023-01-02 17:26:15,2023-01-02 17:26:15,-0.7807521490322534,-0.7260379793908119,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.0539375709623321,False,1.2320051111040178,-0.4981900354044393,2023-01-06 18:00:00,5/2023,2023-01-02 17:30:27,2023-01-02 17:30:27,2023-01-02 17:30:27,0.6663612874264883,-0.8996641668524797,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0572571425452158,False,-0.8116849443131013,-0.4603649078589519,,643,2023-01-02 17:32:02,2023-01-02 17:32:02,2023-06-21 21:02:38,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.043301125237484056,False,-0.8116849443131013,-0.4580008373873589,,639,2023-01-02 17:32:04,2023-01-02 17:32:04,2023-06-21 21:02:40,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05405668009698885,False,-0.8116849443131013,-0.45563676691576593,,644,2023-01-02 17:32:06,2023-01-02 17:32:06,2023-01-02 17:32:06,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.06096500990708052,False,-0.8116849443131013,-0.453272696444173,,645,2023-01-02 17:32:07,2023-01-02 17:32:07,2023-01-02 17:32:07,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.060258216302027344,False,-0.8116849443131013,-0.45090862597258,,646,2023-01-02 17:32:08,2023-01-02 17:32:08,2023-06-21 21:02:41,-0.7029193546410462,-0.8252529436546221,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
